kV,mA,BarCode,XraysOn,HVLFilter(mm),Filter,FilterReady,HVLReady,N,Current1(pA),Current2(pA),P(kPa),T(MC),T(Air),T(SC),H(%),Comment,,,,Filter,This is the beam identifier. Need this as part of main ID stuff in DB,,,,
200,15,NXG,TRUE,0,NXG200,TRUE,TRUE,22,2609,-26.16,100.903,23.019372,23.190835,23.265386,45.979801,QA chamber measurement set 1,,,,,,,,,
200,15,NXG,TRUE,0,NXG200,TRUE,TRUE,23,2609,-26.16,100.903,23.019372,23.190835,23.265386,45.979801,QA chamber measurement set 1,,,,,,,,,
200,15,NXG,TRUE,0,NXG200,TRUE,TRUE,24,2608,-26.16,100.903,23.019372,23.190835,23.265386,45.979801,QA chamber measurement set 1,,,,,,,,,
200,15,NXG,TRUE,0,NXG200,TRUE,TRUE,25,2609,-26.16,100.903,23.019372,23.190835,23.265386,45.979801,QA chamber measurement set 1,,,,,,,,,
200,15,NXG,TRUE,0,NXG200,TRUE,TRUE,26,2609,-26.17,100.903,23.019372,23.190835,23.265386,45.979801,QA chamber measurement set 1,,,,,,,,,
200,15,NXG,TRUE,0,NXG200,TRUE,TRUE,27,2609,-26.17,100.903,23.019372,23.190835,23.265386,45.979801,QA chamber measurement set 1,,,,,,,,,
200,15,NXG,TRUE,0,NXG200,TRUE,TRUE,28,2608,-26.16,100.903,23.019372,23.190835,23.265386,45.979801,QA chamber measurement set 1,,,,,,,,,
200,15,NXG,TRUE,0,NXG200,TRUE,TRUE,29,2608,-26.16,100.903,23.019372,23.190835,23.265386,45.979801,QA chamber measurement set 1,,,,,,,,,
200,15,NXG,TRUE,0,NXG200,TRUE,TRUE,30,2608,-26.16,100.903,23.019372,23.190835,23.265386,45.979801,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,1,3822,-39.94,100.903,23.019372,23.190835,23.265386,45.979801,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,2,3821,-39.95,100.903,23.019372,23.190835,23.265386,45.979801,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,3,3822,-39.95,100.903,23.019372,23.190835,23.265386,45.979801,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,4,3822,-39.94,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,5,3821,-39.95,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,6,3822,-39.95,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,7,3822,-39.94,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,8,3821,-39.94,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,9,3821,-39.94,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,10,3820,-39.94,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,11,3821,-39.94,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,12,3821,-39.93,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,13,3822,-39.93,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,14,3822,-39.93,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,15,3822,-39.93,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,16,3822,-39.94,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,17,3822,-39.93,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,18,3822,-39.93,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,19,3822,-39.94,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,20,3821,-39.94,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,21,3821,-39.94,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,22,3822,-39.95,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,23,3823,-39.94,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,24,3821,-39.94,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,25,3822,-39.94,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,26,3823,-39.94,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,27,3822,-39.94,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,28,3822,-39.95,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,29,3823,-39.95,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
250,12,NXG,TRUE,0,NXG250,TRUE,TRUE,30,3822,-39.95,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,1,4273,-45.41,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,2,4272,-45.41,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,3,4273,-45.42,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,4,4274,-45.42,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,5,4273,-45.4,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,6,4274,-45.4,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,7,4273,-45.4,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,8,4272,-45.41,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,9,4272,-45.41,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,10,4273,-45.41,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,11,4273,-45.4,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,12,4272,-45.41,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,13,4273,-45.4,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,14,4273,-45.41,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,15,4273,-45.41,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,16,4274,-45.41,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,17,4273,-45.4,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,18,4273,-45.41,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,19,4273,-45.41,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,20,4274,-45.41,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,21,4273,-45.41,100.902,23.0193,23.187314,23.268654,46.013424,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,22,4273,-45.41,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,23,4272,-45.41,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,24,4273,-45.42,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,25,4272,-45.42,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,26,4273,-45.41,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,27,4273,-45.41,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,28,4272,-45.41,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,29,4274,-45.41,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
280,10,NXG,TRUE,0,NXG280,TRUE,TRUE,30,4273,-45.41,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,1,5081,-54.48,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,2,5080,-54.79,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,3,5081,-54.48,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,4,5081,-54.75,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,5,5080,-54.49,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,6,5082,-54.5,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,7,5081,-54.5,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,8,5081,-54.49,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,9,5081,-54.49,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,10,5082,-54.49,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,11,5081,-54.5,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,12,5080,-54.49,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,13,5081,-54.48,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,14,5082,-54.49,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,15,5081,-54.48,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,16,5081,-54.48,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,17,5082,-54.48,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,18,5082,-54.48,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,19,5082,-54.48,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,20,5082,-54.49,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,21,5082,-54.49,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,22,5081,-54.48,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,23,5082,-54.49,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,24,5082,-54.48,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,25,5082,-54.49,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,26,5081,-54.48,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,27,5082,-54.48,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,28,5081,-54.48,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,29,5080,-54.47,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
300,10,NXG,TRUE,0,NXG300,TRUE,TRUE,30,5083,-54.48,100.9,23.027052,23.195443,23.271507,46.028617,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,1,1450,-14.61,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,2,1450,-14.61,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,3,1449,-14.6,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,4,1449,-14.61,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,5,1449,-14.61,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,6,1449,-14.61,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,7,1449,-14.61,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,8,1449,-14.61,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,9,1449,-14.61,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,10,1450,-14.61,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,11,1449,-14.61,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,12,1449,-14.62,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,13,1449,-14.62,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,14,1449,-14.61,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,15,1449,-14.61,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,16,1449,-14.61,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,17,1449,-14.61,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,18,1449,-14.61,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,19,1450,-14.62,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,20,1449,-14.62,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,21,1449,-14.62,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,22,1449,-14.62,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,23,1449,-14.61,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,24,1449,-14.62,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,25,1449,-14.62,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,26,1450,-14.61,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,27,1449,-14.62,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,28,1449,-14.62,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,29,1449,-14.62,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
200,14,NXH,TRUE,0,NXH200,TRUE,TRUE,30,1449,-14.62,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,1,2522,-26.32,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,2,2522,-26.34,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,3,2523,-26.33,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,4,2522,-26.33,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,5,2522,-26.34,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,6,2522,-26.34,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,7,2522,-26.34,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,8,2521,-26.34,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,9,2522,-26.34,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,10,2521,-26.34,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,11,2521,-26.34,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,12,2521,-26.34,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,13,2521,-26.34,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,14,2522,-26.34,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,15,2521,-26.34,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,16,2521,-26.34,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,17,2521,-26.35,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,18,2521,-26.35,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,19,2521,-26.35,100.899,23.027995,23.189678,23.276245,45.999283,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,20,2522,-26.35,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,21,2522,-26.35,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,22,2521,-26.35,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,23,2522,-26.35,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,24,2522,-26.35,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,25,2521,-26.35,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,26,2522,-26.35,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,27,2522,-26.35,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,28,2521,-26.34,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,29,2522,-26.35,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
250,12,NXH,TRUE,0,NXH250,TRUE,TRUE,30,2522,-26.35,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,1,2939,-31.12,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,2,2939,-31.12,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,3,2939,-31.11,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,4,2938,-31.12,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
